timestamp,capybara,fox,opossum,otter
2023-01-02 11:00:34.178137237,62.62378377887274,,,
2023-01-02 11:44:50.356339157,,17.357088178896248,30.028002800280028,17.566387324746433
2023-01-02 12:16:58.392925040,66.5239201203187,10.112709048582182,30.029002900290028,17.566387324746433
2023-01-02 12:35:24.602196166,31.07895297511097,15.793877865229234,,17.566387324746433
2023-01-02 14:04:42.319615582,55.66316073046972,,30.03100310031003,17.566387324746433
2023-01-02 14:41:15.016314273,75.69878887513507,10.183929276716398,,
2023-01-02 15:31:40.221258996,71.44132453624795,13.893279678143815,30.033003300330034,17.566387324746433
2023-01-02 15:32:48.508116981,38.03179064652887,4.9928982497417635,30.034003400340033,17.566387324746433
2023-01-02 16:30:29.479462082,21.552473654947054,,30.035003500350037,17.566387324746433
2023-01-02 17:27:18.667502320,,20.42522400681476,,17.566387324746433
2023-01-02 18:24:53.040204145,53.273398678224375,11.39199374833099,,
2023-01-02 21:17:33.534487613,49.37705031827156,12.80260354479405,30.03800380038004,17.566387324746433
2023-01-02 22:26:16.034738754,63.874253191978696,11.878175267327679,,17.566387324746433
2023-01-02 22:52:59.901312587,65.52294839081037,11.095244650508029,30.04000400040004,12.092942222990773
2023-01-02 23:27:28.217984114,73.65106377303333,14.576430746701174,30.041004100410042,12.092942222990773
2023-01-03 00:39:14.206068194,52.18793257168103,10.77537792779014,30.042004200420042,12.092942222990773
2023-01-03 00:42:57.821133525,44.02165825715108,,,12.092942222990773
2023-01-03 01:48:53.906061734,,20.9496064782995,,12.092942222990773
2023-01-03 02:55:32.056821594,24.402230009398735,15.542672403601266,,12.092942222990773
2023-01-03 03:09:42.400960796,54.74615400988071,8.800671849776215,30.046004600460044,12.092942222990773
2023-01-03 03:17:59.304236273,57.33522727312087,16.21395542752348,,12.092942222990773
2023-01-03 03:40:43.567314364,,11.486045346566017,,12.092942222990773
2023-01-03 04:07:51.134717211,55.33112009630452,21.53963051843494,30.04900490049005,12.092942222990773
2023-01-03 04:58:31.074727555,77.27511813963085,19.87441423287821,30.05000500050005,12.092942222990773
2023-01-03 05:33:09.442246901,52.46857961599077,15.066952095467851,,
2023-01-03 10:00:25.632817094,45.33024963176683,10.05090871772396,30.052005200520053,12.092942222990773
2023-01-03 10:06:53.119222221,40.139926971761824,16.661117959809925,30.053005300530053,
2023-01-03 10:20:56.604678499,,17.485266615681756,,12.092942222990773
2023-01-03 10:31:29.893470864,61.67403639824032,8.113232952917564,,12.092942222990773
2023-01-03 11:35:01.367280527,45.19940423674531,12.381848526822573,,
2023-01-03 11:52:32.857206193,23.393077506423047,13.932861611470408,,
2023-01-03 12:30:13.446898060,63.96491750859355,12.809795711273429,,
2023-01-03 12:47:02.444147391,44.34229369043264,21.856589601492168,,12.092942222990773
2023-01-03 12:57:25.702977374,30.789476408537798,22.02831792182108,,16.170449712250885
2023-01-03 13:04:26.742460722,36.613913318981545,13.809511816674885,30.06100610061006,16.170449712250885
2023-01-03 14:08:31.802343999,35.956150563963085,27.838648627569327,,16.170449712250885
2023-01-03 14:17:27.166520997,55.759322567450155,7.612137445537264,30.063006300630065,16.170449712250885
2023-01-03 14:30:35.136690735,77.41246181612964,15.136769329404906,,16.170449712250885
2023-01-03 14:58:11.186966750,,17.67435939175037,,
2023-01-03 16:41:24.380913151,,,30.066006600660067,16.170449712250885
2023-01-03 16:47:32.102505143,36.86644725154292,17.631392085689573,30.067006700670067,16.170449712250885
2023-01-03 18:36:43.450632966,26.429043219467136,,,
2023-01-03 18:42:47.175851064,26.536321369099873,8.97085915887443,,16.170449712250885
2023-01-03 22:27:43.689073601,76.01953493891045,15.029492861846588,,16.170449712250885
2023-01-03 23:05:40.100843196,41.76059841891074,,,16.170449712250885
2023-01-04 02:51:23.038662827,,13.44568268287443,30.072007200720073,16.170449712250885
2023-01-04 03:47:05.561267447,74.63562355689051,14.739963199428612,,
2023-01-04 05:07:44.844220319,23.510110846231505,19.680896773564907,30.074007400740076,16.170449712250885
2023-01-04 05:10:08.758909260,,17.590159360645064,,16.170449712250885
2023-01-04 05:30:05.435792328,27.10983004315394,15.546165730197862,30.076007600760075,
2023-01-04 05:37:46.440133636,,28.574969267741718,,16.170449712250885
2023-01-04 05:58:50.674046345,70.48645787344171,12.102859778650483,30.078007800780078,16.170449712250885
2023-01-04 06:06:25.673156533,41.41751734068818,17.50572532185858,,16.170449712250885
2023-01-04 06:29:23.396604605,46.149347192453824,21.226821531032677,30.08000800080008,11.870570686552076
2023-01-04 07:01:28.980395085,25.49980605819895,8.948356384578748,30.08100810081008,11.870570686552076
2023-01-04 07:05:27.651022452,52.57560215054231,16.047182620555144,30.08200820082008,11.870570686552076
2023-01-04 08:16:12.733320122,37.419212446720856,13.468918723838854,30.083008300830084,11.870570686552076
2023-01-04 09:06:22.684482952,57.93423562316201,18.01703439325237,30.084008400840084,11.870570686552076
2023-01-04 09:24:52.977906490,35.69603954814494,9.633999623487545,,11.870570686552076
2023-01-04 10:09:19.710132205,24.920893976286795,17.787014386089123,,11.870570686552076
2023-01-04 10:15:14.851261454,78.65182563899623,15.710583191022321,30.087008700870086,11.870570686552076
2023-01-04 11:06:43.275572602,31.924442294625123,10.17451164316558,,
2023-01-04 13:45:40.596902642,37.99432143486676,25.487390987754914,30.08900890089009,11.870570686552076
2023-01-04 14:08:41.413660235,20.888943024631384,19.15386608160489,,11.870570686552076
2023-01-04 15:14:44.458976771,38.50940747880055,11.478087442136147,,11.870570686552076
2023-01-04 15:23:13.249547241,54.198069887847744,25.028914300741395,30.092009200920092,11.870570686552076
2023-01-04 16:38:49.011343188,,,30.093009300930092,11.870570686552076
2023-01-04 16:59:18.966354475,,19.302265430279075,,11.870570686552076
2023-01-04 17:11:27.427926883,55.86522154825245,18.029454745677732,,
2023-01-04 18:04:26.692493526,32.20472952527014,15.955047326425797,30.096009600960095,11.870570686552076
2023-01-04 18:05:39.817329175,,11.865261395907265,30.097009700970098,11.870570686552076
2023-01-04 19:51:36.485208648,,18.75753263768174,,11.870570686552076
2023-01-04 19:51:53.428733103,36.263997945725684,20.83657443892517,,11.870570686552076
2023-01-04 20:59:50.911616179,,7.060063966970002,,
2023-01-04 21:18:43.909617668,58.007120708571726,9.948689478709417,,14.351014675155334
2023-01-04 22:38:27.437986058,67.60790277900065,14.160652171017453,,14.351014675155334
2023-01-05 01:54:57.953445011,76.52824405900223,12.057336921092046,30.103010301030103,14.351014675155334
2023-01-05 02:12:07.628964110,38.327596786292034,25.70024410018071,,
2023-01-05 03:03:37.843635786,36.38555456677659,16.806007345170165,,14.351014675155334
2023-01-05 03:57:25.570813091,45.53290786268751,11.792674271009922,,14.351014675155334
2023-01-05 04:48:22.765770868,74.85899604365159,18.915747981885374,,14.351014675155334
2023-01-05 05:03:31.477754478,21.673103046486066,13.814272353394294,30.10801080108011,14.351014675155334
2023-01-05 08:06:39.691892427,,11.546363089388588,30.10901090109011,14.351014675155334
2023-01-05 08:42:13.138391822,,20.689642169768543,30.11001100110011,14.351014675155334
2023-01-05 10:34:37.594108370,39.2386640981924,15.792445950811064,30.111011101110112,14.351014675155334
2023-01-05 11:46:45.652924570,,17.529161582746703,,14.351014675155334
2023-01-05 12:07:56.525400234,33.26107354839588,13.084230013139821,30.11301130113011,14.351014675155334
2023-01-05 13:48:47.845337402,44.707734592317806,10.508238582209579,,
2023-01-05 14:19:05.912841283,47.23971053994023,9.343076092757434,,14.351014675155334
2023-01-05 16:26:52.110554286,43.082335273122276,17.335751522199864,30.116011601160118,14.351014675155334
2023-01-05 17:19:06.039501083,71.01723639838379,12.710440787565922,30.117011701170117,
2023-01-05 19:27:11.429191140,69.25594902246016,15.63671248112916,30.118011801180117,14.351014675155334
2023-01-05 20:37:57.207735443,23.588551701998483,6.41712854207206,30.11901190119012,14.351014675155334
2023-01-05 21:55:28.081082104,50.16281540034742,21.42082666198452,,7.7696376023526845
2023-01-05 22:37:12.959133047,67.97319863267072,6.34182132991411,30.12101210121012,7.7696376023526845
2023-01-06 01:44:44.644807920,65.74491151000932,17.48417014339215,30.122012201220123,
2023-01-06 02:46:42.714073638,42.937346242218126,,,
2023-01-06 03:19:47.739666930,,11.407300661495396,30.124012401240122,7.7696376023526845
2023-01-06 04:15:44.390011256,,11.762801504339732,,7.7696376023526845
2023-01-06 04:16:54.157215601,52.34642896790862,11.082997180251443,30.126012601260125,7.7696376023526845
2023-01-06 04:38:26.295195030,44.870620099151985,20.797465074585496,30.12701270127013,7.7696376023526845
2023-01-06 05:43:11.847900856,70.42873972944318,7.994890210509929,,
2023-01-06 06:03:45.206535921,65.87918897017073,16.778643081829905,30.129012901290128,
2023-01-06 07:01:29.756756387,,11.990781477246744,30.13001300130013,
2023-01-06 07:35:05.616623489,46.4114479015377,16.395162322252716,,7.7696376023526845
2023-01-06 07:43:49.682927762,40.78805352494883,13.34196896327004,,
2023-01-06 08:05:04.889794238,,21.237160389225004,,7.7696376023526845
2023-01-06 08:55:42.888288410,33.8330848321759,19.486157511950847,,
2023-01-06 09:49:20.312955269,71.61896288555529,13.751184801347428,,7.7696376023526845
2023-01-06 10:40:34.999944661,58.566211846833085,,,
2023-01-06 11:44:07.433777971,,23.47944419474574,,7.7696376023526845
2023-01-06 12:47:28.492324024,40.46796538490976,13.095026125505436,30.138013801380136,7.7696376023526845
2023-01-06 13:21:21.090134074,33.819685187398605,8.258789108479014,30.13901390139014,7.7696376023526845
2023-01-06 15:37:28.172422861,,16.280682338037195,,
2023-01-06 16:04:57.594795982,74.97070475418977,13.376893004698857,,7.905366172055624
2023-01-06 16:39:18.456418996,,17.018751566235355,30.142014201420142,7.905366172055624
2023-01-06 18:52:48.149078996,,16.069282398238055,,
2023-01-06 20:31:15.380308433,34.613194480796466,15.962716082420597,30.144014401440145,
2023-01-06 21:44:16.650467117,,10.251884770810225,,7.905366172055624
2023-01-06 21:50:36.855987148,22.745164259085023,13.803417310461247,,7.905366172055624
2023-01-07 00:21:46.271689530,22.597135626361688,,,7.905366172055624
2023-01-07 01:36:55.658793925,,15.400955183666587,,7.905366172055624
2023-01-07 08:22:51.076236468,56.13264152676706,6.551848574384728,,
2023-01-07 08:32:33.808548582,65.71331743764355,16.734509684661163,30.15001500150015,7.905366172055624
2023-01-07 10:34:07.080202453,22.61018605302208,,,
2023-01-07 10:44:45.452287253,22.080543055566586,20.153250237378202,30.15201520152015,7.905366172055624
2023-01-07 11:42:06.931383589,23.889373512070925,19.773773326638402,,7.905366172055624
2023-01-07 11:50:02.792740048,48.65537905317094,14.853097322224434,,
2023-01-07 13:43:04.936779614,,15.221330310134949,30.155015501550157,7.905366172055624
2023-01-07 15:21:53.125514656,,23.25208187255153,30.156015601560156,7.905366172055624
2023-01-07 16:12:23.896929193,27.805036747781305,7.876530468977949,30.157015701570156,7.905366172055624
2023-01-07 16:43:46.229034773,23.13321009486685,12.803296297557198,,
2023-01-07 16:48:04.260438508,35.17038147686743,12.936843211968744,,7.905366172055624
2023-01-07 17:59:47.839285283,,16.213196613318768,,4.885398699527306
2023-01-07 18:36:03.315959951,22.32870850785296,10.316539038569896,30.161016101610162,4.885398699527306
2023-01-07 19:52:52.519020150,,10.839437879896112,,4.885398699527306
2023-01-07 21:53:38.500868584,,19.36022266833178,,4.885398699527306
2023-01-08 01:36:14.357956158,42.303456686102066,12.881515151323288,30.164016401640165,4.885398699527306
2023-01-08 03:32:26.035995919,,10.661273808626905,,4.885398699527306
2023-01-08 03:33:08.455640559,22.164532178398805,8.441981044258977,,
2023-01-08 03:59:54.965824826,36.262801056819164,,30.167016701670168,
2023-01-08 05:18:28.439944621,57.53740113208256,13.68891990001555,30.168016801680167,4.885398699527306
2023-01-08 05:29:46.301854257,,20.295717161384356,,4.885398699527306
2023-01-08 06:13:56.373838124,46.054406578959586,16.771713368803145,,
2023-01-08 06:17:17.506037250,35.62952992415149,15.995497710379071,,4.885398699527306
2023-01-08 06:30:40.807184050,44.88253517033435,10.10964796632603,30.172017201720173,4.885398699527306
2023-01-08 06:31:48.110878822,73.7363170127473,21.328732978571075,,
2023-01-08 08:06:30.396693966,40.11379917647266,26.95409572958688,,4.885398699527306
2023-01-08 08:21:43.017257308,,14.828179330194052,,4.885398699527306
2023-01-08 08:47:08.182833987,35.18609193831633,17.535218408660626,,4.885398699527306
2023-01-08 11:25:04.170779536,59.25441920022861,18.18713308030181,,4.885398699527306
2023-01-08 12:38:11.839303028,,11.749439062334586,,4.885398699527306
2023-01-08 12:40:08.323820596,,15.857990578974103,,4.885398699527306
2023-01-08 12:50:56.170250183,21.9015744010939,14.07603610484832,30.18001800180018,
2023-01-08 13:49:13.505969749,46.11386168370958,17.766259018885474,,10.838583335409268
2023-01-08 14:40:52.831090292,55.801688290062366,11.916023995975525,,10.838583335409268
2023-01-08 14:57:10.836174052,25.932228703978556,11.950468030229832,30.183018301830185,10.838583335409268
2023-01-08 17:40:27.689685777,79.83374926900956,12.61074252274779,30.184018401840184,10.838583335409268
2023-01-08 18:37:34.276664914,77.31526707824739,19.901863199006456,,
2023-01-08 19:23:35.763465880,77.28094953309773,8.196314416643245,,10.838583335409268
2023-01-08 20:17:04.726330548,65.43395907034213,25.1420811151419,,
2023-01-08 21:35:39.953710508,68.2420430973176,20.36807226664987,,10.838583335409268
2023-01-08 21:58:05.945095437,64.11949284332948,21.916658926274984,30.18901890189019,10.838583335409268
2023-01-08 22:28:34.259506183,38.70975000193262,21.544954476540042,30.19001900190019,10.838583335409268
2023-01-08 22:42:42.147947278,49.57537694334462,,30.19101910191019,
2023-01-08 22:55:03.863323877,,15.895055109330674,30.192019201920193,
2023-01-09 01:48:24.535548530,,,,10.838583335409268
2023-01-09 03:09:07.786287149,40.1734089688121,20.983834736494074,30.194019401940196,
2023-01-09 03:49:35.066785623,45.58237560943152,,30.195019501950195,10.838583335409268
2023-01-09 04:05:03.912730141,60.03046504406659,11.266830316582787,30.196019601960195,10.838583335409268
2023-01-09 04:22:40.540272264,35.73774650194569,15.42176188549562,,10.838583335409268
2023-01-09 04:26:15.751730578,31.981631466217394,16.3060542751273,,10.838583335409268
2023-01-09 05:00:27.382944356,61.91939590476942,13.843000060690008,,10.838583335409268
2023-01-09 05:22:52.594231205,55.03683067231226,18.15760710227081,30.2000200020002,
2023-01-09 06:34:23.283440923,33.91921213682877,,,5.614768364681462
2023-01-09 07:02:51.182097928,,17.10716849905298,,
2023-01-09 07:14:43.865945498,54.75441123974003,14.542146540496546,,
2023-01-09 07:16:13.824016004,43.05805321996195,14.77065578510983,30.204020402040204,5.614768364681462
2023-01-09 07:20:24.447634388,54.71720024207229,26.145649335894845,,5.614768364681462
2023-01-09 08:28:39.586229014,58.99916738088764,11.234027194465305,,5.614768364681462
2023-01-09 09:04:56.078648264,27.088242567404734,10.974639393861091,30.207020702070206,5.614768364681462
2023-01-09 09:51:04.909951068,,26.322730897357808,,5.614768364681462
2023-01-09 12:07:16.334104181,63.03298805707624,22.65663691192373,30.20902090209021,5.614768364681462
2023-01-09 16:45:39.083721759,,13.202374978424093,,5.614768364681462
2023-01-09 17:00:19.251416733,76.4178028471747,,30.211021102110212,5.614768364681462
2023-01-09 18:05:35.707372782,,13.31756837144506,30.212021202120212,5.614768364681462
2023-01-09 18:23:55.885012932,44.83095824032745,15.890867116992165,30.213021302130212,5.614768364681462
2023-01-09 18:25:11.006980530,25.329570739542937,11.614216858567675,30.214021402140215,5.614768364681462
2023-01-09 19:50:24.387449120,63.45935218799124,33.80732681693252,,5.614768364681462
2023-01-09 20:13:32.863179660,55.818303869330286,11.760884491867193,,
2023-01-09 20:42:33.961391841,21.91007614994418,14.702630266835289,,5.614768364681462
2023-01-09 21:35:48.968300564,,13.139566836606667,30.218021802180218,5.614768364681462
2023-01-09 23:22:30.284261723,71.96990315546891,23.758019368354834,,5.614768364681462
2023-01-10 00:21:59.699664197,,20.244050721738372,,17.550759194784835
2023-01-10 02:25:38.656071997,,28.944377511789085,30.22102210221022,17.550759194784835
2023-01-10 02:44:49.124837170,48.368178605391016,11.464510058244631,30.222022202220224,17.550759194784835
2023-01-10 04:20:48.114891424,72.12219905790353,17.26802170789098,30.223022302230223,17.550759194784835
2023-01-10 04:33:07.366863768,21.424317284541395,17.391437328331456,,17.550759194784835
2023-01-10 07:36:18.831578358,40.877674801400914,13.740223657984721,30.225022502250226,17.550759194784835
2023-01-10 08:46:06.039440179,,11.880452550751244,30.226022602260226,
2023-01-10 09:00:39.826014448,61.86309280545252,11.324861867298786,30.227022702270226,17.550759194784835
2023-01-10 11:57:19.954731948,21.98080861506712,19.51567545288832,30.22802280228023,
2023-01-10 13:16:04.983563210,40.300620536724914,21.98927001241276,30.22902290229023,17.550759194784835
2023-01-10 13:33:39.608800322,78.90741117267721,25.745702606288596,30.23002300230023,
2023-01-10 13:48:03.333481628,67.29433587775318,15.204699723453558,,17.550759194784835
2023-01-10 14:31:52.153095792,20.108529877293318,18.26483921111044,,
2023-01-10 14:33:25.744995496,60.64295902409561,19.591383175717922,30.23302330233023,17.550759194784835
2023-01-10 14:47:22.835046788,47.623620772380065,8.618672892944874,,17.550759194784835
2023-01-10 15:20:33.053203533,60.478793561247294,21.9613575614951,30.235023502350234,
2023-01-10 15:48:40.288527337,27.814842970100763,17.10619235494468,,17.550759194784835
2023-01-10 16:26:02.474053235,,,,17.550759194784835
2023-01-10 16:45:33.251707468,30.069889083451258,9.519974831685703,,17.550759194784835
2023-01-10 17:38:34.880079009,41.578254200671665,19.515413636554356,,
2023-01-10 19:38:13.421326164,69.13555786540512,16.56326287411661,,
2023-01-10 19:45:43.538643805,,12.532214514614267,30.24102410241024,19.397145513540845
2023-01-10 20:29:26.224447881,47.53713011700414,15.792325850839953,,19.397145513540845
2023-01-10 20:37:56.135759235,29.039512951844166,15.673299275065093,30.243024302430243,19.397145513540845
2023-01-10 21:53:38.661400199,45.417255587977,14.11290039217959,30.244024402440242,19.397145513540845
2023-01-10 22:23:54.069154104,41.381679588692606,17.023714967138133,30.245024502450246,19.397145513540845
2023-01-10 23:13:54.230854941,55.32654166043823,2.6137315668356127,30.246024602460245,
2023-01-10 23:26:03.082389430,31.135653041059275,4.396435187589711,30.24702470247025,19.397145513540845
2023-01-10 23:35:26.395149365,,16.1299360774882,30.24802480248025,
2023-01-11 00:15:36.741248623,77.68055993083624,13.024663504377699,30.249024902490248,19.397145513540845
2023-01-11 00:41:58.780670145,38.18067634783421,10.060570785847203,,19.397145513540845
2023-01-11 03:31:13.069704159,47.07502882334825,19.344800882270633,30.25102510251025,19.397145513540845
2023-01-11 04:58:11.466920385,66.19723125004208,18.574228153327432,30.25202520252025,19.397145513540845
2023-01-11 06:21:02.933997964,33.04045449639778,20.064605173291195,30.253025302530254,
2023-01-11 08:41:28.705064674,35.775278294629885,21.866448816124358,,19.397145513540845
2023-01-11 08:46:42.295967126,78.62065647858377,25.3313166143502,30.255025502550254,19.397145513540845
2023-01-11 09:34:54.506300400,71.7559567612289,11.75375094231039,,19.397145513540845
2023-01-11 10:27:36.080554456,23.814544499988816,16.6284120822699,,19.397145513540845
2023-01-11 13:43:42.667128222,,20.81560217684691,30.258025802580256,19.397145513540845
2023-01-11 14:04:26.537609658,45.43393618352381,23.276278214124005,,19.397145513540845
2023-01-11 14:20:58.438195884,,,30.26002600260026,4.300424354801425
2023-01-11 14:27:18.912013360,79.63613641168578,8.800194271116322,,
2023-01-11 14:28:18.549947126,45.376336473654845,14.523509706084116,30.262026202620262,
2023-01-11 17:07:27.760535151,38.6045947075728,13.76429520219254,30.263026302630262,4.300424354801425
2023-01-11 18:13:58.035697698,78.88899769334004,15.628950008683884,30.264026402640265,4.300424354801425
2023-01-11 19:46:14.219099068,59.35623024134453,14.047980960967442,30.265026502650265,4.300424354801425
2023-01-11 20:06:05.494678901,79.81990132001732,18.717014512225568,30.266026602660265,
2023-01-11 20:59:03.864607940,,22.688649422855466,30.267026702670268,4.300424354801425
2023-01-11 21:03:01.795847687,66.27360038241417,13.17568403523599,,4.300424354801425
2023-01-11 21:42:55.103763304,27.428363570065063,14.574883647657533,30.269026902690268,4.300424354801425
2023-01-12 01:30:33.590097572,,19.134655300540533,30.27002700270027,
2023-01-12 03:36:03.193843226,,14.343440463399759,,4.300424354801425
2023-01-12 04:00:49.021340633,52.25869173506207,16.630097305445656,,4.300424354801425
2023-01-12 07:16:21.136565477,33.3834099834435,21.401703651582874,30.273027302730274,
2023-01-12 07:32:10.014176182,,14.992846603824951,,4.300424354801425
2023-01-12 10:31:05.936653407,76.30798994509169,12.925019594551884,,4.300424354801425
2023-01-12 13:21:17.841333802,,19.829606770232726,,4.300424354801425
2023-01-12 14:57:37.492929089,43.805267592153456,17.35467565434711,30.277027702770276,4.300424354801425
2023-01-12 15:57:21.162058077,49.61507057036377,,,
2023-01-12 18:01:46.703231495,21.07525124937539,11.31591614775366,30.27902790279028,4.300424354801425
2023-01-12 18:22:35.015127536,62.206091505582215,11.785084836659287,30.28002800280028,
2023-01-12 20:15:59.381269642,51.789193014073376,23.286200459910546,,12.543239962770581
2023-01-12 21:13:42.624204810,55.68820835223416,26.147812894051384,30.282028202820282,12.543239962770581
2023-01-12 21:14:30.595089740,53.41053480218712,,30.28302830283028,
2023-01-12 21:40:06.124047219,,18.591841930418028,30.284028402840285,12.543239962770581
2023-01-12 21:49:43.326791281,41.36672687045215,15.341729713762005,,
2023-01-13 01:50:11.946126410,,,30.286028602860284,12.543239962770581
2023-01-13 02:29:14.816562300,40.93242696061349,16.1440183000089,30.287028702870288,12.543239962770581
2023-01-13 03:10:31.413069966,,11.131051715835993,,
2023-01-13 04:11:44.086585728,78.25282837071452,22.474621926785233,30.28902890289029,
2023-01-13 04:39:19.335347158,29.554443024944664,13.81202974651174,,12.543239962770581
2023-01-13 04:48:09.345471486,65.76513185414959,19.997244293994477,30.29102910291029,12.543239962770581
2023-01-13 06:31:45.225603363,50.73777136768666,,30.292029202920293,12.543239962770581
2023-01-13 06:44:23.145432452,60.190731715374156,8.35272032521014,30.293029302930293,12.543239962770581
2023-01-13 07:27:20.908578706,42.27312471914409,12.380133211982596,,12.543239962770581
2023-01-13 07:42:35.349563872,38.08100501324371,15.772905025302654,,12.543239962770581
2023-01-13 07:48:46.035666754,30.08482784472651,,30.296029602960296,
2023-01-13 09:47:40.840981204,65.18754822699589,11.583849933683757,30.297029702970296,
2023-01-13 13:24:13.028444243,47.69600502394004,10.734365645450936,30.2980298029803,12.543239962770581
2023-01-13 16:38:36.895451327,59.25987673903607,,30.2990299029903,12.543239962770581
2023-01-13 19:00:50.290787857,73.17425382363537,20.871589140087693,30.300030003000302,
2023-01-13 20:30:05.037845969,53.51084727277207,17.482410498310124,,12.561346255689763
2023-01-13 20:54:23.696199505,,,,
2023-01-13 20:59:28.182360415,27.962451169113166,,30.303030303030305,12.561346255689763
2023-01-13 21:30:50.865935928,50.96266305799263,13.50292651757717,30.304030403040304,
2023-01-13 21:46:42.239609697,,14.417516328339005,,12.561346255689763
2023-01-13 21:55:13.891457870,,11.505295609863333,30.306030603060307,12.561346255689763
2023-01-13 21:58:31.558015429,76.33273819898133,17.029392949845484,30.307030703070307,12.561346255689763
2023-01-13 23:16:06.890256529,66.16046636384061,18.49405764310334,30.308030803080307,12.561346255689763
2023-01-13 23:16:48.265970058,,16.186821162212492,,12.561346255689763
2023-01-14 00:45:08.200934256,,17.633791576553357,30.31003100310031,12.561346255689763
2023-01-14 00:54:40.360396987,75.97756783940795,12.951531774023683,,
2023-01-14 00:59:38.664563121,28.4181161776608,17.501714784599688,,12.561346255689763
2023-01-14 01:05:16.612937644,73.46161746539917,17.230035614782338,,
2023-01-14 02:12:10.207704900,53.103957458891685,11.732510144380308,30.314031403140316,12.561346255689763
2023-01-14 02:29:03.694172277,22.768043386518652,10.177302079981583,30.315031503150315,12.561346255689763
2023-01-14 03:01:48.061975915,35.632467666379014,18.891706862573507,,12.561346255689763
2023-01-14 03:50:42.128006051,66.77674857405364,21.20869580044969,30.31703170317032,12.561346255689763
2023-01-14 05:48:54.335303067,66.58761739773298,10.606656194840694,30.318031803180318,12.561346255689763
2023-01-14 07:06:48.739576165,32.66900867893022,18.96367899518427,,
2023-01-14 07:25:43.315687808,27.35098413723678,6.276942043082366,30.32003200320032,
2023-01-14 07:34:10.800086123,54.389306009102626,11.01734011112445,30.32103210321032,20.315524855219675
2023-01-14 07:37:35.879616533,30.999770295680996,16.8273153676823,30.32203220322032,20.315524855219675
2023-01-14 07:59:08.140365826,74.10624353791442,13.82177551132488,30.323032303230324,20.315524855219675
2023-01-14 08:17:22.437985493,64.7317967625007,10.478848142778638,30.324032403240324,20.315524855219675
2023-01-14 08:53:55.070042824,75.54715836305843,,,20.315524855219675
2023-01-14 10:02:54.139057631,,13.479314860429572,,20.315524855219675
2023-01-14 11:14:16.325554959,79.98765145575526,15.58589908167464,30.327032703270326,20.315524855219675
2023-01-14 11:34:16.577563599,,,,20.315524855219675
2023-01-14 12:02:57.082344945,42.130760631974745,11.405437396592236,,
2023-01-14 12:14:56.562276647,62.71479563003484,9.266518887011483,30.33003300330033,20.315524855219675
2023-01-14 13:48:10.046047352,28.964811163096304,14.05748808317059,30.331033103310332,
2023-01-14 13:51:40.746496998,71.50543160784058,18.68816991492358,30.332033203320332,20.315524855219675
2023-01-14 15:03:19.194630065,66.45116694366956,11.047729199065936,30.333033303330332,20.315524855219675
2023-01-14 16:33:48.769449199,66.09725063790907,15.006488102503663,,20.315524855219675
